Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work,Phone_formatted,Salary_Formatted,Age_Formatted,Role,Department
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,'2024-02-27',114770.32,grace.smith@gmail.com,Good,T,+4626325143,"USD 114,770.32",40,DevOps,Illinois
EMP1966,Bob,Jones,35,Admin-California,Active,'2023-05-03',109082.07,bob.jones@gmail.com,Good,F,+8811210313,"USD 109,082.07",35,Admin,California
EMP1967,David,Miller,40,DevOps-Florida,Inactive,'2024-04-15',99944.57,david.miller@gmail.com,Poor,T,+2175188780,"USD 99,944.57",40,DevOps,Florida
EMP1968,Eva,Miller,40,HR-Florida,Pending,'2023-05-20',116509.72,eva.miller@gmail.com,Average,F,+7941515262,"USD 116,509.72",40,HR,Florida
EMP1969,Eva,Williams,30,Finance-Texas,Active,'2021-05-28',84253.9,eva.williams@gmail.com,Excellent,T,+8409112251,"USD 84,253.90",30,Finance,Texas
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,'2024-08-27',54776.01,charlie.garcia@gmail.com,Poor,F,+8837505660,"USD 54,776.01",25,Cloud Tech,Nevada
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,'2020-11-08',71192.68,charlie.davis@gmail.com,Average,F,+8632397912,"USD 71,192.68",40,Sales,Nevada
EMP1972,Bob,Smith,Missing,Finance-Florida,Active,'2021-08-24',96346.53,bob.smith@gmail.com,Average,T,+7876553006,"USD 96,346.53",30,Finance,Florida
EMP1973,Eva,Williams,Missing,HR-Illinois,Pending,'2020-02-06',116680.63,eva.williams@gmail.com,Excellent,T,+3095055604,"USD 116,680.63",30,HR,Illinois
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,'2024-10-12',76343.56,grace.brown@gmail.com,Excellent,F,+7121988191,"USD 76,343.56",25,Finance,Florida
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,'2024-12-16',99424.14,alice.johnson@gmail.com,Excellent,F,+7788519052,"USD 99,424.14",30,Sales,Nevada
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,'2024-04-13',57656.74,charlie.garcia@gmail.com,Good,T,+4864010423,"USD 57,656.74",35,DevOps,Florida
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,'2020-04-24',77396.94,heidi.garcia@gmail.com,Excellent,T,+6245618516,"USD 77,396.94",40,Sales,New York
EMP1978,Grace,Garcia,Missing,DevOps-California,Inactive,'2021-10-18',54299.68,grace.garcia@gmail.com,Average,F,+4460045211,"USD 54,299.68",30,DevOps,California
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,'2020-02-25',103563.58,charlie.miller@gmail.com,Excellent,T,+8991511454,"USD 103,563.58",35,HR,Nevada
EMP1980,Grace,Brown,25,Finance-California,Inactive,'2022-04-23',74588.85,grace.brown@gmail.com,Average,F,+1293913043,"USD 74,588.85",25,Finance,California
EMP1981,David,Garcia,30,DevOps-California,Pending,'2020-06-22',113727.23,david.garcia@gmail.com,Poor,F,+8818984840,"USD 113,727.23",30,DevOps,California
EMP1982,Eva,Brown,25,HR-New York,Active,'2023-01-07',72828.18,eva.brown@gmail.com,Good,F,+6046154020,"USD 72,828.18",25,HR,New York
EMP1983,Grace,Jones,Missing,Sales-Florida,Inactive,'2020-02-11',98717.09,grace.jones@gmail.com,Poor,F,+1901707567,"USD 98,717.09",30,Sales,Florida
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,'2023-03-18',56840.8,frank.garcia@gmail.com,Poor,T,+1429831521,"USD 56,840.80",40,Sales,Florida
EMP1985,David,Johnson,35,Finance-Illinois,Pending,'2021-11-26',61663.91,david.johnson@gmail.com,Average,T,+9107322835,"USD 61,663.91",35,Finance,Illinois
EMP1986,Grace,Brown,30,Finance-Nevada,Active,'2024-09-17',109523.4,grace.brown@gmail.com,Poor,T,+1849378305,"USD 109,523.40",30,Finance,Nevada
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,'2024-07-05',65812.02,eva.brown@gmail.com,Average,T,+3963845268,"USD 65,812.02",25,HR,Illinois
EMP1988,Bob,Johnson,Missing,Cloud Tech-Illinois,Inactive,'2021-07-13',54708.88,bob.johnson@gmail.com,Excellent,T,+6944391648,"USD 54,708.88",30,Cloud Tech,Illinois
EMP1989,Heidi,Garcia,40,Admin-California,Active,'2023-08-27',107661.73,heidi.garcia@gmail.com,Excellent,T,+7016934291,"USD 107,661.73",40,Admin,California
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,'2021-02-13',79002.0,eva.johnson@gmail.com,Average,T,+9132033015,"USD 79,002.00",40,DevOps,Illinois
EMP1991,Heidi,Brown,Missing,Admin-Texas,Pending,'2023-12-11',86135.69,heidi.brown@gmail.com,Excellent,F,+2341903105,"USD 86,135.69",30,Admin,Texas
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,'2021-07-02',115601.4,heidi.johnson@gmail.com,Good,T,+1537221555,"USD 115,601.40",30,DevOps,Nevada
EMP1993,Grace,Brown,Missing,DevOps-Nevada,Active,'2022-12-05',64045.36,grace.brown@gmail.com,Poor,T,+6847323652,"USD 64,045.36",30,DevOps,Nevada
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,'2024-09-24',80477.21,david.brown@gmail.com,Good,F,+3774604066,"USD 80,477.21",30,DevOps,Nevada
EMP1995,Bob,Jones,30,Finance-California,Inactive,'2023-08-16',61240.9,bob.jones@gmail.com,Poor,T,+2007843613,"USD 61,240.90",30,Finance,California
EMP1996,David,Smith,40,Admin-Texas,Active,'2021-01-28',51939.29,david.smith@gmail.com,Excellent,T,+2442607818,"USD 51,939.29",40,Admin,Texas
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,'2022-05-14',95284.54,eva.brown@gmail.com,Good,F,+7543734763,"USD 95,284.54",40,Finance,Illinois
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,'2024-06-05',106247.67,charlie.garcia@gmail.com,Excellent,T,+2737203762,"USD 106,247.67",35,Admin,Texas
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,'2020-04-23',110170.88,charlie.williams@gmail.com,Poor,T,+8821458413,"USD 110,170.88",25,DevOps,Florida
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,'2024-06-10',52615.44,charlie.miller@gmail.com,Average,T,+8460191343,"USD 52,615.44",25,HR,Nevada
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,'2020-04-18',82547.26,eva.davis@gmail.com,Average,F,+3899827801,"USD 82,547.26",30,DevOps,Illinois
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,'2020-06-29',63049.22,bob.smith@gmail.com,Good,T,+1586950731,"USD 63,049.22",35,Finance,Illinois
EMP2003,Frank,Smith,35,HR-California,Pending,'2023-02-15',115229.12,frank.smith@gmail.com,Excellent,T,+1464493698,"USD 115,229.12",35,HR,California
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,'2023-06-15',60687.63,grace.smith@gmail.com,Excellent,F,+9516793349,"USD 60,687.63",25,DevOps,Illinois
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,'2022-03-19',67492.73,frank.jones@gmail.com,Good,T,+5573857367,"USD 67,492.73",30,Finance,Illinois
EMP2006,Grace,Brown,Missing,HR-Illinois,Inactive,'2023-10-25',77821.79,grace.brown@gmail.com,Average,F,+1119236036,"USD 77,821.79",30,HR,Illinois
EMP2007,Charlie,Jones,35,DevOps-Texas,Active,'2022-07-14',69146.95,charlie.jones@gmail.com,Poor,F,+6811872332,"USD 69,146.95",35,DevOps,Texas
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,'2022-03-12',90224.82,grace.brown@gmail.com,Good,T,+5104096148,"USD 90,224.82",35,Admin,Nevada
EMP2009,David,Garcia,Missing,Finance-Illinois,Pending,'2024-06-11',62603.98,david.garcia@gmail.com,Poor,F,+7315391148,"USD 62,603.98",30,Finance,Illinois
EMP2010,Bob,Jones,35,Sales-Nevada,Active,'2024-06-10',71148.27,bob.jones@gmail.com,Average,F,+8307482072,"USD 71,148.27",35,Sales,Nevada
EMP2011,David,Jones,40,Admin-California,Inactive,'2022-09-21',52031.74,david.jones@gmail.com,Excellent,T,+6511893939,"USD 52,031.74",40,Admin,California
EMP2012,Grace,Miller,35,DevOps-Florida,Inactive,'2023-04-15',,grace.miller@gmail.com,Average,F,+6557820189,No Salary,35,DevOps,Florida
EMP2013,Eva,Williams,Missing,HR-Illinois,Pending,'2020-02-06',116680.63,eva.williams@gmail.com,Good,F,+4322302332,"USD 116,680.63",30,HR,Illinois
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,'2021-05-16',51990.98,grace.jones@gmail.com,Excellent,T,+2470739200,"USD 51,990.98",30,Finance,Nevada
EMP2015,David,Miller,30,HR-California,Active,'2023-08-19',,david.miller@gmail.com,Good,T,+3546212759,No Salary,30,HR,California
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,'2021-11-07',100215.06,david.johnson@gmail.com,Good,T,+2508261122,"USD 100,215.06",30,Cloud Tech,Texas
EMP2017,Charlie,Williams,40,Finance-New York,Active,'2023-10-04',114587.11,charlie.williams@gmail.com,Average,F,+1261632487,"USD 114,587.11",40,Finance,New York
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,'2024-12-16',71318.79,alice.garcia@gmail.com,Good,T,+8995729892,"USD 71,318.79",30,HR,Florida
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,'2021-02-22',77764.24,heidi.jones@gmail.com,Average,F,+7629745492,"USD 77,764.24",30,DevOps,Illinois
